sample,time_s,measured_speed_rad_s,predicted_speed_rad_s,prediction_error_rad_s,a,b
1084,21.341068400,4.256084000,4.272099000,-0.016015000,0.711615000,3.041407000
1085,21.343880500,4.256084000,4.245256000,0.010828000,0.711622000,3.041398000
1086,21.346891700,4.256084000,4.245283000,0.010801000,0.711629000,3.041388000
1087,21.361611400,4.256084000,4.245310000,0.010774000,0.711637000,3.041378000
1088,21.381582300,4.256084000,4.245337000,0.010747000,0.711644000,3.041368000
1089,21.456000100,4.293749000,4.245364000,0.048385000,0.711676000,3.041324000
1090,21.459691300,4.218420000,4.272289000,-0.053869000,0.711620000,3.041583000
1091,21.461691300,4.256084000,4.218545000,0.037539000,0.711631000,3.041696000
1092,21.463763300,4.256084000,4.245441000,0.010643000,0.711639000,3.041686000
1093,21.482873600,4.293749000,4.245468000,0.048281000,0.711671000,3.041641000
1094,21.503277900,4.256084000,4.272395000,-0.016311000,0.711654000,3.041721000
1095,21.612064900,5.310689000,5.614323000,-0.303634000,0.723294000,2.916563000
1096,21.617876500,6.817268000,6.320266000,0.497002000,0.710078000,3.060014000
1097,21.622592000,7.645886000,7.441805000,0.204081000,0.707096000,3.093489000
1098,21.627034400,8.097859000,8.035842000,0.062017000,0.706579000,3.099627000
1099,21.630798400,8.361511000,8.356460000,0.005051000,0.706554000,3.099949000
1100,21.634713800,8.474504000,8.542816000,-0.068312000,0.706758000,3.096977000
1101,21.639223900,8.587498000,8.621853000,-0.034355000,0.706831000,3.095788000
1102,21.655749100,8.625162000,8.701330000,-0.076168000,0.706929000,3.093822000
1103,21.777700400,8.700491000,8.727125000,-0.026634000,0.706955000,3.093216000
1104,21.784297200,8.700491000,8.780092000,-0.079601000,0.706989000,3.091877000
1105,21.788748800,8.738155000,8.779249000,-0.041094000,0.707007000,3.091189000
1106,21.793485400,8.738155000,8.805445000,-0.067290000,0.707016000,3.090267000
1107,21.798236800,8.700491000,8.804742000,-0.104251000,0.707030000,3.088846000
1108,21.803130700,8.738155000,8.777027000,-0.038872000,0.707046000,3.088203000
1109,21.807208300,8.700491000,8.803255000,-0.102764000,0.707060000,3.086821000
1110,21.821085500,8.738155000,8.775566000,-0.037411000,0.707076000,3.086208000
1111,21.934432000,8.700491000,8.801814000,-0.101323000,0.707089000,3.084862000
1112,21.940919200,8.700491000,8.774150000,-0.073659000,0.707119000,3.083666000
1113,21.945029500,8.738155000,8.773402000,-0.035247000,0.707134000,3.083096000
1114,21.947818100,8.700491000,8.799681000,-0.099190000,0.707146000,3.081805000
1115,21.950123300,8.700491000,8.772052000,-0.071561000,0.707176000,3.080658000
1116,21.952672100,8.738155000,8.771336000,-0.033181000,0.707190000,3.080129000
1117,21.961669400,8.700491000,8.797642000,-0.097151000,0.707200000,3.078889000
1118,22.053815500,8.738155000,8.770046000,-0.031891000,0.707214000,3.078384000
1119,22.056887200,8.700491000,8.796369000,-0.095878000,0.707224000,3.077175000
1120,22.058720000,8.700491000,8.768793000,-0.068302000,0.707252000,3.076103000
1121,22.060899500,8.738155000,8.768126000,-0.029971000,0.707264000,3.075634000
1122,22.063608300,8.700491000,8.794474000,-0.093983000,0.707274000,3.074471000
1123,22.081669300,8.738155000,8.766928000,-0.028773000,0.707285000,3.074025000
1124,22.173786000,8.700491000,8.793291000,-0.092800000,0.707294000,3.072890000
1125,22.176813000,8.738155000,8.765764000,-0.027609000,0.707305000,3.072465000
1126,22.179026900,8.738155000,8.792141000,-0.053986000,0.707310000,3.071813000
1127,22.181058400,8.700491000,8.791630000,-0.091139000,0.707319000,3.070716000
1128,22.184207700,8.738155000,8.764130000,-0.025975000,0.707329000,3.070320000
1129,22.201664100,8.738155000,8.790526000,-0.052371000,0.707334000,3.069697000
1130,22.279506600,8.700491000,8.790036000,-0.089545000,0.707342000,3.068636000
1131,22.282548400,8.738155000,8.762562000,-0.024407000,0.707352000,3.068267000
1132,22.284561200,8.700491000,8.788977000,-0.088486000,0.707359000,3.067230000
1133,22.286749600,8.738155000,8.761518000,-0.023363000,0.707369000,3.066879000
1134,22.301979900,8.700491000,8.787946000,-0.087455000,0.707376000,3.065866000
1135,22.321468700,8.361511000,7.994036000,0.367475000,0.715103000,2.988986000
1136,22.386557700,7.721215000,7.772737000,-0.051522000,0.714201000,2.997910000
1137,22.389261500,7.269241000,7.313248000,-0.044007000,0.713668000,3.003084000
1138,22.390839200,6.967926000,6.989679000,-0.021753000,0.713485000,3.004817000
1139,22.401968600,6.704274000,6.774400000,-0.070126000,0.713063000,3.008648000
1140,22.421694800,6.628946000,6.585761000,0.043185000,0.713232000,3.007227000
1141,22.494958600,6.553617000,6.532314000,0.021303000,0.713303000,3.006660000
1142,22.497378900,6.478288000,6.478708000,-0.000420000,0.713302000,3.006668000
1143,22.498858900,6.440623000,6.424973000,0.015650000,0.713334000,3.006447000
1144,22.501684700,6.365294000,6.398186000,-0.032892000,0.713275000,3.006808000
1145,22.521994400,6.365294000,6.344293000,0.021001000,0.713300000,3.006711000
1146,22.541573900,6.327630000,6.344392000,-0.016762000,0.713280000,3.006789000
1147,22.609485600,6.327630000,6.317447000,0.010183000,0.713289000,3.006774000
1148,22.612494400,6.327630000,6.317495000,0.010135000,0.713298000,3.006759000
1149,22.614355300,6.327630000,6.317543000,0.010087000,0.713307000,3.006744000
1150,22.621850400,6.327630000,6.317590000,0.010040000,0.713316000,3.006730000
1151,22.641810200,6.327630000,6.317637000,0.009993000,0.713325000,3.006715000
1152,22.713198300,6.289966000,6.317684000,-0.027718000,0.713300000,3.006756000
1153,22.715607500,6.327630000,6.290688000,0.036942000,0.713321000,3.006824000
1154,22.717091900,6.327630000,6.317726000,0.009904000,0.713330000,3.006809000
1155,22.721745600,6.327630000,6.317772000,0.009858000,0.713338000,3.006794000
1156,22.741925700,6.327630000,6.317818000,0.009812000,0.713347000,3.006780000
1157,22.821851500,6.365294000,6.317864000,0.047430000,0.713389000,3.006710000
1158,22.824693500,6.327630000,6.344956000,-0.017326000,0.713368000,3.006794000
1159,22.826443600,6.327630000,6.318005000,0.009625000,0.713376000,3.006780000
1160,22.828099700,6.327630000,6.318050000,0.009580000,0.713385000,3.006766000
1161,22.841340800,6.327630000,6.318095000,0.009535000,0.713393000,3.006752000
1162,22.861754300,6.327630000,6.318140000,0.009490000,0.713402000,3.006738000
1163,22.930711800,6.327630000,6.318185000,0.009445000,0.713410000,3.006725000
1164,22.933574700,6.327630000,6.318229000,0.009401000,0.713418000,3.006711000
1165,22.935267900,6.327630000,6.318274000,0.009356000,0.713426000,3.006697000
1166,22.941819700,6.289966000,6.318317000,-0.028351000,0.713401000,3.006739000
1167,22.961646800,6.327630000,6.291314000,0.036316000,0.713421000,3.006814000
1168,23.042058500,6.327630000,6.318354000,0.009276000,0.713429000,3.006800000
1169,23.045111100,6.289966000,6.318397000,-0.028431000,0.713404000,3.006842000
1170,23.046978200,6.327630000,6.291393000,0.036237000,0.713424000,3.006918000
1171,23.048678200,6.327630000,6.318432000,0.009198000,0.713432000,3.006905000
1172,23.061985500,6.289966000,6.318476000,-0.028510000,0.713407000,3.006947000
1173,23.081633100,6.327630000,6.291471000,0.036159000,0.713426000,3.007025000
1174,23.153756800,6.289966000,6.318511000,-0.028545000,0.713401000,3.007068000
1175,23.156225700,5.800327000,5.539739000,0.260588000,0.719516000,2.944645000
1176,23.157685800,5.047038000,5.204054000,-0.157016000,0.716622000,2.974061000
1177,23.161926800,4.519735000,4.657739000,-0.138004000,0.714988000,2.990447000
1178,23.181722600,4.218420000,4.278215000,-0.059795000,0.714548000,2.994760000
1179,23.262980300,3.992433000,4.062431000,-0.069998000,0.714211000,2.997956000
1180,23.267146300,3.879440000,3.900724000,-0.021284000,0.714149000,2.998506000
1181,23.270100200,3.804111000,3.819974000,-0.015863000,0.714118000,2.998758000
1182,23.274060100,3.766446000,3.766148000,0.000298000,0.714118000,2.998755000
1183,23.281516000,3.766446000,3.739252000,0.027194000,0.714145000,2.998595000
1184,23.301910400,3.728782000,3.739299000,-0.010517000,0.714135000,2.998657000
1185,23.372633800,3.728782000,3.712383000,0.016399000,0.714146000,2.998616000
1186,23.375368500,3.728782000,3.712410000,0.016372000,0.714157000,2.998576000
1187,23.376968900,3.728782000,3.712438000,0.016344000,0.714169000,2.998535000
1188,23.381650900,3.728782000,3.712466000,0.016316000,0.714180000,2.998494000
1189,23.401762300,3.728782000,3.712494000,0.016288000,0.714191000,2.998453000
1190,23.477312200,3.728782000,3.712522000,0.016260000,0.714203000,2.998412000
1191,23.479788900,3.691118000,3.712550000,-0.021432000,0.714188000,2.998466000
1192,23.481393900,3.728782000,3.685613000,0.043169000,0.714203000,2.998509000
1193,23.484072000,3.728782000,3.712586000,0.016196000,0.714215000,2.998467000
1194,23.501596200,3.728782000,3.712615000,0.016167000,0.714226000,2.998426000
1195,23.521614900,3.691118000,3.712643000,-0.021525000,0.714211000,2.998481000
1196,23.593043700,3.728782000,3.685705000,0.043077000,0.714227000,2.998525000
1197,23.596181400,3.728782000,3.712680000,0.016102000,0.714238000,2.998483000
1198,23.598069200,3.691118000,3.712708000,-0.021590000,0.714223000,2.998540000
1199,23.599993400,3.728782000,3.685769000,0.043013000,0.714239000,2.998585000
1200,23.614801000,3.728782000,3.712745000,0.016037000,0.714250000,2.998542000
1201,23.635658400,3.691118000,3.712773000,-0.021655000,0.714235000,2.998600000
1202,23.706067700,3.728782000,3.685834000,0.042948000,0.714251000,2.998645000
1203,23.709004300,3.691118000,3.712810000,-0.021692000,0.714235000,2.998703000
1204,23.711017400,3.728782000,3.685870000,0.042912000,0.714251000,2.998749000
1205,23.721254300,3.728782000,3.712847000,0.015935000,0.714262000,2.998706000
1206,23.741756900,3.691118000,3.712876000,-0.021758000,0.714246000,2.998765000
1207,23.820310400,3.728782000,3.685935000,0.042847000,0.714263000,2.998812000
1208,23.823411900,3.728782000,3.712913000,0.015869000,0.714274000,2.998769000
1209,23.825314700,3.691118000,3.712942000,-0.021824000,0.714258000,2.998829000
1210,23.827192100,3.728782000,3.686001000,0.042781000,0.714274000,2.998877000
1211,23.841828100,3.728782000,3.712980000,0.015802000,0.714286000,2.998833000
1212,23.861820500,3.691118000,3.713009000,-0.021891000,0.714270000,2.998894000
1213,23.920030800,3.728782000,3.686066000,0.042716000,0.714286000,2.998943000
1214,23.922665800,3.691118000,3.713046000,-0.021928000,0.714269000,2.999004000
1215,23.924352300,4.557400000,4.735754000,-0.178354000,0.719982000,2.937762000
1216,23.941767300,5.800327000,5.337678000,0.462649000,0.709459000,3.051643000
1217,23.961660100,6.440623000,6.251247000,0.189376000,0.707178000,3.077204000
1218,24.031115200,6.779603000,6.708713000,0.070890000,0.706705000,3.082824000
1219,24.034064900,7.043255000,6.949158000,0.094097000,0.706343000,3.087524000
1220,24.035925900,7.118584000,7.136224000,-0.017640000,0.706372000,3.087045000
1221,24.041936700,7.231577000,7.189303000,0.042274000,0.706330000,3.087916000
1222,24.061939200,7.231577000,7.269419000,-0.037842000,0.706332000,3.087509000
1223,24.148587300,7.269241000,7.269151000,0.000090000,0.706332000,3.087510000
1224,24.151517700,7.269241000,7.295755000,-0.026514000,0.706325000,3.087314000
1225,24.154154600,7.269241000,7.295568000,-0.026327000,0.706318000,3.087119000
1226,24.155808000,7.306906000,7.295382000,0.011524000,0.706321000,3.087204000
1227,24.161694700,7.306906000,7.322066000,-0.015160000,0.706313000,3.087143000
1228,24.181587100,7.269241000,7.321959000,-0.052718000,0.706282000,3.086932000
1229,24.256248600,7.306906000,7.294987000,0.011919000,0.706285000,3.087020000
1230,24.260429900,7.306906000,7.321672000,-0.014766000,0.706276000,3.086962000
1231,24.263322200,7.306906000,7.321569000,-0.014663000,0.706268000,3.086904000
1232,24.266468800,7.269241000,7.321466000,-0.052225000,0.706238000,3.086698000
1233,24.282094000,7.306906000,7.294502000,0.012404000,0.706241000,3.086790000
1234,24.301713300,7.306906000,7.321188000,-0.014282000,0.706233000,3.086734000
1235,24.365447800,7.306906000,7.321089000,-0.014183000,0.706225000,3.086679000
1236,24.368032500,7.306906000,7.320991000,-0.014085000,0.706216000,3.086624000
1237,24.369589400,7.306906000,7.320894000,-0.013988000,0.706208000,3.086570000
1238,24.382092800,7.306906000,7.320796000,-0.013890000,0.706200000,3.086516000
1239,24.401937000,7.306906000,7.320701000,-0.013795000,0.706193000,3.086462000
1240,24.469565600,7.306906000,7.320606000,-0.013700000,0.706185000,3.086409000
1241,24.472214400,7.306906000,7.320512000,-0.013606000,0.706177000,3.086357000
1242,24.473908000,7.269241000,7.320419000,-0.051178000,0.706148000,3.086160000
1243,24.481934300,7.306906000,7.293472000,0.013434000,0.706151000,3.086261000
1244,24.501840100,7.306906000,7.320160000,-0.013254000,0.706143000,3.086210000
1245,24.578469300,7.306906000,7.320070000,-0.013164000,0.706136000,3.086160000
1246,24.580895400,7.306906000,7.319980000,-0.013074000,0.706128000,3.086110000
1247,24.582895100,7.306906000,7.319891000,-0.012985000,0.706121000,3.086061000
1248,24.584513400,7.306906000,7.319804000,-0.012898000,0.706114000,3.086013000
1249,24.601639500,7.306906000,7.319716000,-0.012810000,0.706107000,3.085964000
1250,24.621563300,7.269241000,7.319630000,-0.050389000,0.706078000,3.085774000
1251,24.685927700,7.306906000,7.292696000,0.014210000,0.706081000,3.085882000
1252,24.688661400,7.306906000,7.319386000,-0.012480000,0.706074000,3.085835000
1253,24.690457700,7.269241000,7.319302000,-0.050061000,0.706046000,3.085649000
1254,24.701857500,7.306906000,7.292373000,0.014533000,0.706049000,3.085759000
1255,24.721829800,6.478288000,6.084759000,0.393529000,0.720041000,2.942214000
1256,24.788660500,5.235361000,5.547295000,-0.311934000,0.711893000,3.025575000
1257,24.791086100,4.482071000,4.634687000,-0.152616000,0.709456000,3.050280000
1258,24.792869800,3.954769000,4.094916000,-0.140147000,0.708029000,3.064539000
1259,24.801727500,3.653453000,3.719454000,-0.066001000,0.707618000,3.068542000
1260,24.821400300,3.427466000,3.505812000,-0.078346000,0.707306000,3.071461000
1261,24.897366800,3.276808000,3.345707000,-0.068899000,0.707148000,3.072817000
1262,24.899978700,3.201479000,3.239035000,-0.037556000,0.707105000,3.073114000
1263,24.901499500,3.126150000,3.185715000,-0.059565000,0.707069000,3.073231000
1264,24.903200500,3.163815000,3.132374000,0.031441000,0.707070000,3.073357000
1265,24.921774100,3.126150000,3.159045000,-0.032895000,0.707060000,3.073324000
1266,24.941715500,3.163815000,3.132372000,0.031443000,0.707060000,3.073451000
1267,25.002267400,3.126150000,3.159043000,-0.032893000,0.707050000,3.073417000
1268,25.004930500,3.163815000,3.132370000,0.031445000,0.707051000,3.073545000
1269,25.006475100,3.126150000,3.159041000,-0.032891000,0.707040000,3.073512000
1270,25.021747000,3.163815000,3.132368000,0.031447000,0.707041000,3.073641000
1271,25.041818400,3.126150000,3.159039000,-0.032889000,0.707031000,3.073608000
1272,25.234625100,3.163815000,3.132366000,0.031449000,0.707031000,3.073738000
1273,25.237146400,3.126150000,3.159037000,-0.032887000,0.707021000,3.073704000
1274,25.238661100,3.163815000,3.132364000,0.031451000,0.707021000,3.073836000
1275,25.240097600,3.126150000,3.159035000,-0.032885000,0.707011000,3.073802000
1276,25.339883500,3.163815000,3.132362000,0.031453000,0.707011000,3.073934000
1277,25.343797900,3.126150000,3.159033000,-0.032883000,0.707000000,3.073900000
1278,25.346001200,3.163815000,3.132360000,0.031455000,0.707001000,3.074034000
1279,25.348186500,3.126150000,3.159031000,-0.032881000,0.706990000,3.074000000
1280,25.350019900,3.126150000,3.132358000,-0.006208000,0.706990000,3.073973000
1281,25.352281500,3.163815000,3.132349000,0.031466000,0.706991000,3.074108000
1282,25.354322400,3.126150000,3.159020000,-0.032870000,0.706980000,3.074074000
1283,25.356326600,3.163815000,3.132347000,0.031468000,0.706980000,3.074211000
1284,25.358428300,3.126150000,3.159018000,-0.032868000,0.706969000,3.074177000
1285,25.360377500,3.163815000,3.132345000,0.031470000,0.706970000,3.074314000
1286,25.362467600,3.126150000,3.159016000,-0.032866000,0.706959000,3.074280000
1287,25.364495700,3.163815000,3.132343000,0.031472000,0.706959000,3.074419000
1288,25.455041700,3.126150000,3.159014000,-0.032864000,0.706948000,3.074384000
1289,25.458679300,3.163815000,3.132341000,0.031474000,0.706949000,3.074524000
1290,25.460682500,3.126150000,3.159012000,-0.032862000,0.706937000,3.074489000
1291,25.463163100,3.163815000,3.132339000,0.031476000,0.706938000,3.074630000
1292,25.465307300,3.126150000,3.159009000,-0.032859000,0.706926000,3.074596000
1293,25.482232800,3.163815000,3.132337000,0.031478000,0.706927000,3.074738000
1294,25.572568500,3.126150000,3.159007000,-0.032857000,0.706915000,3.074703000
1295,25.575705900,3.804111000,3.901010000,-0.096899000,0.709027000,3.051916000
1296,25.577645700,4.670393000,4.375772000,0.294621000,0.704428000,3.102192000
1297,25.579495500,5.197696000,4.996160000,0.201536000,0.702729000,3.121549000
1298,25.581713100,5.499012000,5.369423000,0.129589000,0.702197000,3.128190000
1299,25.601336700,5.649670000,5.581892000,0.067778000,0.702086000,3.129928000
1300,25.680180300,5.762663000,5.688013000,0.074650000,0.702056000,3.130882000
1301,25.683571300,5.837992000,5.767698000,0.070294000,0.702094000,3.131099000
1302,25.685878400,5.875656000,5.820925000,0.054731000,0.702158000,3.130912000
1303,25.687920600,5.875656000,5.847641000,0.028015000,0.702200000,3.130725000
1304,25.701351300,5.913321000,5.847783000,0.065538000,0.702297000,3.130288000
1305,25.721763100,5.875656000,5.874565000,0.001091000,0.702299000,3.130277000
1306,25.797142800,5.913321000,5.848118000,0.065203000,0.702395000,3.129843000
1307,25.799926700,5.875656000,5.874903000,0.000753000,0.702397000,3.129835000
1308,25.801836900,5.875656000,5.848451000,0.027205000,0.702437000,3.129655000
1309,25.803732700,5.913321000,5.848588000,0.064733000,0.702533000,3.129225000
1310,25.821731200,5.875656000,5.875375000,0.000281000,0.702533000,3.129222000
1311,25.901455300,5.913321000,5.848916000,0.064405000,0.702628000,3.128796000
1312,25.904628200,5.875656000,5.875705000,-0.000049000,0.702628000,3.128797000
1313,25.906524200,5.913321000,5.849240000,0.064081000,0.702723000,3.128374000
1314,25.908454600,5.875656000,5.876031000,-0.000375000,0.702722000,3.128377000
1315,25.921699100,5.913321000,5.849561000,0.063760000,0.702816000,3.127958000
1316,25.941559300,5.875656000,5.876354000,-0.000698000,0.702815000,3.127965000
1317,26.016114500,5.875656000,5.849879000,0.025777000,0.702853000,3.127795000
1318,26.018939500,5.913321000,5.850008000,0.063313000,0.702946000,3.127380000
1319,26.020737700,5.913321000,5.876803000,0.036518000,0.703012000,3.127011000
1320,26.022684200,5.875656000,5.876992000,-0.001336000,0.703010000,3.127025000
1321,26.041671800,5.875656000,5.850507000,0.025149000,0.703047000,3.126861000
1322,26.061841800,5.913321000,5.850633000,0.062688000,0.703139000,3.126452000
1323,26.131690100,5.875656000,5.877432000,-0.001776000,0.703135000,3.126470000
1324,26.134613000,5.913321000,5.850940000,0.062381000,0.703227000,3.126064000
1325,26.136412200,5.875656000,5.877740000,-0.002084000,0.703223000,3.126085000
1326,26.141888100,5.913321000,5.851243000,0.062078000,0.703314000,3.125682000
1327,26.161933300,5.875656000,5.878046000,-0.002390000,0.703310000,3.125706000
1328,26.246158300,5.875656000,5.851543000,0.024113000,0.703345000,3.125551000
1329,26.248956900,5.913321000,5.851665000,0.061656000,0.703435000,3.125152000
1330,26.250685500,5.875656000,5.878470000,-0.002814000,0.703430000,3.125180000
1331,26.252847900,5.913321000,5.851961000,0.061360000,0.703519000,3.124785000
1332,26.261904500,5.875656000,5.878767000,-0.003111000,0.703514000,3.124816000
1333,26.281846800,5.913321000,5.852253000,0.061068000,0.703603000,3.124424000
1334,26.359560700,5.875656000,5.879062000,-0.003406000,0.703597000,3.124459000
1335,26.362645900,6.289966000,6.477436000,-0.187470000,0.706984000,3.087040000
1336,26.364523000,6.930261000,6.762187000,0.168074000,0.704662000,3.113107000
1337,26.366294400,7.269241000,7.218325000,0.050916000,0.704266000,3.117814000
1338,26.381704200,7.457563000,7.457840000,-0.000277000,0.704267000,3.117798000
1339,26.401829800,7.608222000,7.590466000,0.017756000,0.704217000,3.118530000
1340,26.473860100,7.683551000,7.696733000,-0.013182000,0.704236000,3.118180000
1341,26.476549900,7.758879000,7.749665000,0.009214000,0.704229000,3.118356000
1342,26.478041500,7.796544000,7.802794000,-0.006250000,0.704229000,3.118283000
1343,26.482791700,7.834208000,7.829264000,0.004944000,0.704231000,3.118322000
1344,26.503466200,7.834208000,7.855832000,-0.021624000,0.704216000,3.118229000
1345,26.588931300,7.871873000,7.855644000,0.016229000,0.704227000,3.118299000
1346,26.591764000,7.909538000,7.882309000,0.027229000,0.704255000,3.118314000
1347,26.593552000,7.871873000,7.909071000,-0.037198000,0.704203000,3.118433000
1348,26.595332200,7.909538000,7.882222000,0.027316000,0.704231000,3.118449000
1349,26.597300800,7.909538000,7.908982000,0.000556000,0.704232000,3.118447000
1350,26.617070300,7.909538000,7.908987000,0.000551000,0.704233000,3.118446000
1351,26.636759600,7.947202000,7.908992000,0.038210000,0.704286000,3.118324000
1352,26.701603100,7.909538000,7.935847000,-0.026309000,0.704240000,3.118509000
1353,26.704263200,7.909538000,7.909093000,0.000445000,0.704240000,3.118507000
1354,26.705842800,7.909538000,7.909097000,0.000441000,0.704241000,3.118506000
1355,26.719467700,7.909538000,7.909100000,0.000438000,0.704242000,3.118504000
1356,26.739949800,7.909538000,7.909104000,0.000434000,0.704242000,3.118503000
1357,26.815053200,7.909538000,7.909108000,0.000430000,0.704243000,3.118501000
1358,26.817619100,7.909538000,7.909111000,0.000427000,0.704243000,3.118500000
1359,26.819253900,7.909538000,7.909115000,0.000423000,0.704244000,3.118499000
1360,26.821783100,7.909538000,7.909119000,0.000419000,0.704245000,3.118498000
1361,26.841789100,7.909538000,7.909122000,0.000416000,0.704245000,3.118497000
1362,26.862072100,7.871873000,7.909126000,-0.037253000,0.704195000,3.118610000
1363,26.925856600,7.947202000,7.882294000,0.064908000,0.704256000,3.118678000
1364,26.928428500,7.871873000,7.935875000,-0.064002000,0.704146000,3.119134000
1365,26.930011500,7.909538000,7.882298000,0.027240000,0.704171000,3.119164000
1366,26.941659900,7.909538000,7.909042000,0.000496000,0.704172000,3.119163000
1367,26.961851100,7.909538000,7.909046000,0.000492000,0.704173000,3.119161000
1368,27.039337500,7.909538000,7.909050000,0.000488000,0.704173000,3.119160000
1369,27.041914600,7.909538000,7.909054000,0.000484000,0.704174000,3.119158000
1370,27.043537700,7.871873000,7.909059000,-0.037186000,0.704125000,3.119269000
1371,27.045113900,7.909538000,7.882237000,0.027301000,0.704150000,3.119304000
1372,27.061986100,7.909538000,7.908978000,0.000560000,0.704150000,3.119302000
1373,27.081657500,7.909538000,7.908981000,0.000557000,0.704151000,3.119300000
1374,27.148293800,7.871873000,7.908986000,-0.037113000,0.704103000,3.119411000
1375,27.150956900,7.269241000,6.790376000,0.478865000,0.721224000,2.943841000
1376,27.153106900,6.176972000,6.420284000,-0.243312000,0.714541000,3.012165000
1377,27.161906600,5.536676000,5.618567000,-0.081891000,0.713132000,3.026422000
1378,27.181876300,5.084702000,5.158948000,-0.074246000,0.712274000,3.034966000
1379,27.264235000,4.783387000,4.835687000,-0.052300000,0.711872000,3.038867000
1380,27.267190900,4.557400000,4.620708000,-0.063308000,0.711549000,3.041894000
1381,27.269133600,4.369078000,4.459570000,-0.090492000,0.711259000,3.044405000
1382,27.271093300,4.331413000,4.325310000,0.006103000,0.711269000,3.044339000
1383,27.281679600,4.256084000,4.298536000,-0.042452000,0.711215000,3.044661000
1384,27.301499600,4.293749000,4.244856000,0.048893000,0.711246000,3.044622000
1385,27.372889100,4.293749000,4.271760000,0.021989000,0.711267000,3.044529000
1386,27.375561300,4.293749000,4.271812000,0.021937000,0.711288000,3.044436000
1387,27.377243500,4.256084000,4.271864000,-0.015780000,0.711272000,3.044503000
1388,27.381587500,4.293749000,4.245037000,0.048712000,0.711303000,3.044465000
1389,27.401696800,4.293749000,4.271943000,0.021806000,0.711324000,3.044372000
1390,27.485991700,4.293749000,4.271996000,0.021753000,0.711345000,3.044278000
1391,27.488815200,4.256084000,4.272048000,-0.015964000,0.711330000,3.044347000
1392,27.490575800,4.293749000,4.245217000,0.048532000,0.711360000,3.044310000
1393,27.492750600,4.293749000,4.272126000,0.021623000,0.711381000,3.044216000
1394,27.501961400,4.293749000,4.272179000,0.021570000,0.711402000,3.044122000
1395,27.521606200,4.293749000,4.272232000,0.021517000,0.711423000,3.044029000
1396,27.596503400,4.256084000,4.272285000,-0.016201000,0.711407000,3.044100000
1397,27.599122500,4.293749000,4.245450000,0.048299000,0.711438000,3.044064000
1398,27.601020600,4.293749000,4.272362000,0.021387000,0.711459000,3.043970000
1399,27.603719400,4.256084000,4.272416000,-0.016332000,0.711443000,3.044042000
1400,27.621460500,4.293749000,4.245579000,0.048170000,0.711474000,3.044007000
1401,27.641846400,4.256084000,4.272493000,-0.016409000,0.711458000,3.044080000
1402,27.704864900,4.293749000,4.245656000,0.048093000,0.711488000,3.044045000
1403,27.707186700,4.293749000,4.272571000,0.021178000,0.711510000,3.043950000
1404,27.708629600,4.256084000,4.272624000,-0.016540000,0.711493000,3.044024000
1405,27.721740200,4.293749000,4.245784000,0.047965000,0.711524000,3.043990000
1406,27.741601400,4.256084000,4.272702000,-0.016618000,0.711507000,3.044065000
1407,27.819589000,4.293749000,4.245861000,0.047888000,0.711538000,3.044031000
1408,27.822446500,4.256084000,4.272779000,-0.016695000,0.711521000,3.044107000
1409,27.824192200,4.293749000,4.245937000,0.047812000,0.711552000,3.044074000
1410,27.825798900,4.256084000,4.272856000,-0.016772000,0.711535000,3.044151000
1411,27.841727900,4.256084000,4.246014000,0.010070000,0.711542000,3.044144000
1412,27.861582800,4.293749000,4.246039000,0.047710000,0.711573000,3.044111000
1413,27.924356900,4.256084000,4.272960000,-0.016876000,0.711555000,3.044189000
1414,27.926856200,4.256084000,4.246116000,0.009968000,0.711562000,3.044182000
1415,27.928408900,5.348354000,5.616023000,-0.267669000,0.721783000,2.934216000
1416,27.941788700,6.817268000,6.354437000,0.462831000,0.709624000,3.066334000
1417,27.961421900,7.608222000,7.444077000,0.164145000,0.707225000,3.093262000
1418,28.028894300,8.097859000,8.009999000,0.087860000,0.706468000,3.102213000
1419,28.031663400,8.323847000,8.357759000,-0.033912000,0.706637000,3.100040000
1420,28.033520200,8.474504000,8.516968000,-0.042464000,0.706776000,3.098063000
1421,28.042025700,8.587498000,8.622929000,-0.035431000,0.706852000,3.096828000
1422,28.061658900,8.625162000,8.702397000,-0.077235000,0.706953000,3.094818000
1423,28.137964900,8.662827000,8.728183000,-0.065356000,0.707020000,3.093314000
1424,28.140293000,8.700491000,8.754110000,-0.053619000,0.707060000,3.092243000
1425,28.141958400,8.700491000,8.780172000,-0.079681000,0.707095000,3.090892000
1426,28.143567100,8.700491000,8.779334000,-0.078843000,0.707131000,3.089562000
1427,28.161827400,8.738155000,8.778511000,-0.040356000,0.707148000,3.088885000
1428,28.181545400,8.738155000,8.804726000,-0.066571000,0.707159000,3.087971000
1429,28.240120900,8.738155000,8.804039000,-0.065884000,0.707169000,3.087071000
1430,28.243846500,8.738155000,8.803364000,-0.065209000,0.707179000,3.086185000
1431,28.245559900,8.738155000,8.802697000,-0.064542000,0.707189000,3.085313000
1432,28.261838900,8.700491000,8.802042000,-0.101551000,0.707204000,3.083947000
1433,28.281388600,8.738155000,8.774380000,-0.036225000,0.707220000,3.083353000
1434,28.350115200,8.738155000,8.800652000,-0.062497000,0.707230000,3.082523000
1435,28.352809100,8.738155000,8.800026000,-0.061871000,0.707239000,3.081705000
1436,28.354409900,8.738155000,8.799411000,-0.061256000,0.707248000,3.080899000
